text_a	bd_label	entity_label
M a r x 等 的 研 究 中 ， 1 6 例 房 缺 病 人 中 有 1 3 例 进 行 了 成 功 的 动 态 三 维 重 建 ， 并 能 以 三 维 视 角 观 察 缺 损 的 特 征 、 空 间 位 置 及 其 与 周 围 结 构 的 空 间 关 系 ， 如 主 动 脉 瓣 与 房 间 隔 的 关 系 ， 正 常 连 接 的 肺 静 脉 入 口 处 等 ；	O O O O O O O O O O O O O B E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B E O O O O O O O O O O O O O O O O O O O O O O B M M E O B M E O O O O O O O O O B M E O O O O O	dis dis bod bod bod
5 . 信 息 传 递 障 碍 当 给 予 抗 原 刺 激 后 ， T 细 胞 钙 内 流 和 二 酰 甘 油 （ D A G ） 表 达 障 碍 ， 临 床 表 现 与 S C I D 或 C V I D 相 似 。	O O B M M M M E O O O O O O O O O B M M M M E O B M M E O B M E O O O O O O O O O O O B M M E O B M M E O O O	dis bod bod bod dis dis
治 疗 以 选 用 大 环 内 酯 类 抗 生 素 ， 沙 眼 衣 原 体 肺 炎 也 可 用 磺 胺 二 甲 基 异 唑 ， 年 长 儿 和 成 人 用 氟 喹 诺 酮 类 效 果 也 很 好 。	O O O O O B M M M M M M E O B M M M M M E O O O B M M M M M E O O O O O O O O B M M E O O O O O O O	dru dis dru dru
第 二 高 峰 从 3 0 ～ 4 0 岁 开 始 ， 6 0 岁 以 上 达 到 顶 点 ， 这 一 阶 段 为 肿 瘤 的 最 好 发 时 期 。	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B E O O O O O O O	dis
上 述 磷 酸 化 酶 只 能 分 解 到 糖 原 分 支 点 之 前 4 个 葡 萄 糖 残 基 ， 其 剩 余 的 葡 萄 糖 残 基 通 过 脱 支 酶 的 作 用 ， 分 解 出 葡 萄 糖 。	O O B M M E O O O O O B E O O O O O O O B M M M E O O O O O B M M M E O O B M E O O O O O O O B M E O	bod bod bod bod bod bod
此 外 ， 新 生 儿 娩 出 时 ， 脐 血 中 可 混 入 母 血 ， 比 血 细 胞 更 小 的 病 毒 核 酸 更 易 污 染 脐 血 。	O O O O O O O O O O B E O O O O B E O O B M E O O O B E O O O O O O B E O	bod bod bod mic bod
【 临 床 表 现 】 男 性 患 者 典 型 临 床 症 状 包 括 ： 1 . 智 力 低 下 I Q 常 低 于 5 0 ， 并 呈 进 行 性 加 重 。	O O O O O O O O O O O O O O O O O O O O O B M M E B M M M M M E O O B M M M M E O	sym O sym sym
对 于 这 些 患 儿 ， 应 常 规 监 测 肝 、 肾 等 各 脏 器 功 能 ， 为 病 情 判 断 和 支 持 处 理 提 供 依 据 。	O O O O O O O O O O O O S O S O O B E O O O O O O O O O O O O O O O O O O	bod bod bod
左 肺 部 分 区 域 可 因 左 心 房 扩 大 压 迫 左 支 气 管 而 致 不 张 胸 腔 积 液 。	B E M M M M M M B M E M M M M B M M E M M M E B E M E O	bod O O sym O O bod O O O O bod O O O bod sym
无 硫 代 硫 酸 钠 时 可 用 1 % 亚 甲 蓝 1 ～ 2 m g / k g 缓 慢 静 注 代 替 。	O B M M M E O O O O O B M E O O O O O O O O O O B E O O O	dru dru pro
（ 二 ） 基 因 检 测 1 . D N A 印 迹 技 术 （ S o u t h e r n b l o t t i n g ） 动 态 突 变 和 大 片 段 的 缺 失 突 变 会 造 成 F M R - 1 基 因 片 段 长 度 的 显 著 改 变 ， 因 此 可 用 S o u t h e r n 印 迹 技 术 进 行 检 测 。	O O O B M M E O O B M M M M M E O O O O O O O O O O O O O O O O O O B M M M M M M M M M M M E O O O B M M M M M M M M M M M M M M E O O O O O B M M M M M M M M M M E O O O O O	ite ite sym sym pro
（ 二 ） 对 症 治 疗 1 . 输 血 是 重 型 β - 珠 蛋 白 生 成 障 碍 性 贫 血 的 有 效 疗 法 。	O O O O O O O O O O O O B M M M M M M M M M M M M E O O O O O O	dis
如 伤 寒 杆 菌 只 可 能 在 早 期 伤 寒 患 者 的 血 中 发 现 ， 1 周 以 后 才 能 从 患 者 粪 便 中 查 到 此 菌 。	O B M M E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	mic
2 . 重 型 麻 疹 见 于 病 毒 毒 力 过 强 和 患 者 身 体 虚 弱 如 重 度 营 养 不 良 或 原 有 严 重 疾 患 时 。	O O B M M E O O B E O O O O O B M M M M E O B M M M M E O O O O O O O O O	dis mic sym sym
其 疗 效 与 两 性 霉 素 B 相 同 而 毒 性 较 小 ， 可 与 两 性 霉 素 B 联 合 应 用 ， 是 治 疗 隐 球 菌 性 脑 膜 炎 的 金 标 准 治 疗 方 案 ， 可 减 少 隐 球 菌 的 耐 药 性 。	O O O O B M M M E O O O O O O O O O O B M M M E O O O O O O O O B M M M M M E O O O O O O O O O O O O B M E O O O O O	dru dru dis mic
（ 一 ） 促 进 体 格 生 长 出 生 后 的 体 格 生 长 和 骨 骼 成 熟 依 赖 于 正 常 量 的 甲 状 腺 激 素 分 泌 。	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B M M M E O O O	bod
对 腮 腺 病 毒 致 畸 作 用 尚 有 争 议 。	O B M M E O S O O O O O O O	mic dis
1 4 . 强 酸 碱 类 皮 肤 、 五 官 等 接 触 部 分 用 清 水 冲 洗 ， 去 除 衣 物 。	O O O O O O O B E O B E O O O O O O O O O O O O O O O O	bod bod
、 胸 腺 发 育 不 良 t h y m i c h y p o p l a s i a ） 、 腭 裂 c l e f t p a l a t e ） 和 低 钙 血 症 （ h y p o c a l c e m i a ） ， 故 称 为 “ C A T C H 2 2 ” 。	O B E M M M E B M M M M M M M M M M M M M M E O O S E B M M M M M M M M M E O O B M M E O B M M M M M M M M M M E O O O O O O B M M M M M E O O	bod sym O sym bod sym O sym sym sym dis
由 于 后 天 性 脑 积 水 是 出 生 后 多 种 原 因 引 起 的 一 种 病 理 结 果 ， 则 其 确 切 发 病 率 很 难 统 计 。	O O B M M M M E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	dis
在 心 电 生 理 检 查 前 ， 应 当 停 用 各 种 心 律 失 常 药 ， 以 免 药 物 改 变 心 电 生 理 特 性 和 妨 碍 心 律 失 常 的 诱 发 。	O O O O O O O O O O O O O O O B M M E O O O O O O O O O O O O O O O O O B M M E O O O O	dis dis
另 一 种 为 G / G 易 位 ， 较 少 见 ， 是 由 于 G 组 中 两 个 2 1 号 染 色 体 发 生 着 丝 粒 融 合 ， 形 成 等 臂 染 色 体 t （ 2 1 q 2 1 q ） ， 或 一 个 2 1 号 易 位 到 一 个 2 2 号 染 色 体 上 。	O O O O O O O O O O O O O O O O O B M M M M B M M M M E M M M M M M E O B M M M M M M M M M M M M M M E O O O O O O O O O O O O O O O B M E O O	O sym bod O sym bod
钡 灌 肠 显 示 盲 肠 位 于 右 上 腹 或 上 腹 部 ， 结 肠 大 部 在 左 腹 部 迂 回 。	B M E O O B M M M M M M M M M M M M M M M M M M M M E O	pro sym
感 觉 减 退 ， 反 射 消 失 ， 呼 吸 变 慢 而 不 齐 ， 心 搏 微 弱 ， 血 压 下 降 ， 神 志 不 清 ， 最 终 因 呼 吸 麻 痹 和 循 环 衰 竭 而 死 亡 。	B M M E O B M M E O B M M M M M E O B M M E O B M M E O B M M E O O O O B M M E O B M M E O O O O	sym sym sym sym sym sym sym sym
与 完 全 不 旋 转 相 同 ， 此 时 屈 氏 韧 带 与 回 盲 部 之 间 的 肠 系 膜 根 部 附 着 处 很 窄 。	O O O O O O O O O O O B M M M M M M M M M M M M M M M M M M M E O	sym
吸 入 给 药 可 以 大 大 减 少 这 一 不 良 反 应 。	B M M E O O O O O O O O O O O O O	pro
无 效 者 可 选 用 免 疫 抑 制 剂 或 氯 喹 1 0 m g / （ k g • d ） 。	O O O O O O B M M M E O B E O O O O O O O O O O O O	dru dru
5 表 1 5 - 1 0 不 同 年 龄 男 孩 L H R H 激 发 实 验 中 F S H 、 L H 的 基 础 值 和 峰 值 （ U / L ） 表 1 5 - 1 1 不 同 年 龄 女 孩 L H R H 激 发 实 验 中 F S H 及 L H 的 基 础 值 和 峰 值 （ U / L ） 表 1 5 - 1 2 不 同 年 龄 血 清 性 激 素 正 常 值 （ 三 ）	O O O O O O O O O O O O O O O O O O O O O O B M E O B E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B M E O B E O O O O O O O O O O O O O O O O O O O O O O B M M M E O O O O O O	ite ite ite ite ite
如 瓣 口 面 积 少 于 0 . 6 5 c m < s u b > 2 < / s u p > / M < s u b > 2 < / s u p > 而 心 排 量 正 常 ， 则 左 心 室 与 主 动 脉 的 收 缩 期 峰 值 压 差 已 达 到 或 超 过 7 0 m m H g ， 这 在 大 多 数 中 心 是 行 瓣 膜 切 开 术 的 指 征 。	O B E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O S O O O O O O B M E O B M E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B M M M E O O O O	dis dis dis dis pro
（ 3 ） C C M D - 3 关 于 慢 性 抽 动 障 碍 的 诊 断 标 准 ： 1 ） 不 自 主 运 动 抽 动 或 发 声 ， 可 以 不 同 时 存 在 ， 常 1 天 发 生 多 次 ， 可 每 天 或 间 断 出 现 。	O O O O O O O O O O O B M M M M E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	dis
（ 2 ） 非 氧 化 性 药 物 。	O O O B M M M M E O	dru
也 有 报 道 ， 受 电 离 辐 射 的 母 亲 ， 生 育 2 1 - 三 体 病 孩 的 风 险 明 显 增 高 。	O O O O O O O O O O O O O O O O B M M M M E O O O O O O O O O	dis
瑞 氏 综 合 征 @ （ 秦 炯 ） 。	B M M M E O O O O O O	dis
一 般 局 部 反 应 有 发 热 、 皮 疹 和 易 激 惹 等 。	O O O O O O O B E O B E O B M E O O	sym sym sym
、 甲 胎 蛋 白 （ A F P ） 及 游 离 雌 三 醇 （ F E 3 < / s u b > ） ， 根 据 孕 妇 检 测 此 三 项 值 的 结 果 ， 并 结 合 孕 妇 年 龄 ， 计 算 出 本 病 的 危 险 度 ， 以 决 定 是 否 进 行 产 前 诊 断 。	O B M M E O B M E O O B M M M E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B M M E O	ite ite ite pro
目 前 ， 经 肺 表 面 活 性 物 质 治 疗 后 的 发 生 率 可 以 减 到 1 0 % 以 下 。	O O O O B M M M M M M M E O O O O O O O O O O O O O O O	pro
出 生 时 胸 腺 大 小 与 功 能 已 达 高 峰 。	O O O B E O O O O O O O O O O	bod
硬 脑 膜 下 积 液 的 处 理 ： 若 积 液 量 不 多 ， 大 多 能 在 1 ～ 2 个 月 自 行 吸 收 ， 若 积 液 量 多 ， 同 时 有 颅 内 压 增 高 症 状 或 硬 脑 膜 下 积 脓 时 ， 均 应 穿 刺 放 液 。	B M M M M E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B M M M E O O O B M M M M E O O O O B M M E O	sym sym sym pro
3 . 提 倡 单 药 治 疗 尽 量 采 用 单 一 的 抗 癫 痫 药 物 ， 8 0 % 病 例 单 药 治 疗 满 意 ， 剂 量 从 小 至 大 ， 达 到 有 效 治 疗 剂 量 ， 特 别 是 卡 马 西 平 、 氯 硝 西 泮 、 扑 痫 酮 及 新 的 抗 癫 痫 药 拉 莫 三 嗪 、 妥 吡 酯 等 ， 可 减 少 不 良 反 应 。	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B M M E O B M M E O B M E O O O O O O O B M M E O B M E O O O O O O O O O O	dru dru dru dru dru
反 流 可 以 影 响 肾 脏 的 发 育 ， 如 抑 制 其 胚 胎 发 生 ， 导 致 肾 发 育 不 全 或 肾 发 育 异 常 或 肾 发 育 异 常 ； 而 长 期 反 流 的 患 儿 发 生 肾 脏 不 生 长 等 情 况 。	O O O O B M M M M M E O O B M M M M M M M M M M M M M M M M M M M E O O O O O O O B M M M M M M M M M M M M M M M M E O	sym sym sym
（ 三 ） 外 科 治 疗 门 脉 高 压 引 起 食 管 静 脉 曲 张 者 ， 或 巨 脾 Ⅲ 级 及 Ⅱ 级 并 发 脾 功 能 亢 进 者 ， 为 脾 切 除 和 分 流 手 术 的 指 征 。	O O O O O O O B M M E O O B M M M M E O O O B M M M M M E O O B M M M E O O O B M E O B M M E O O O O	dis dis dis dis pro pro
目 前 ， 北 美 洲 多 家 医 疗 中 心 对 儿 科 心 脏 术 后 低 心 排 综 合 征 高 危 人 群 预 防 性 使 用 米 力 农 的 安 全 性 和 有 效 性 的 随 机 双 盲 安 慰 剂 对 照 研 究 正 在 进 行 中 。	O O O O O O O O O O O O O B M M M E O B M M M M E O O O O O O O O O B M E O O O O O O O O O O O O O O O O O O O O O O O O O O	pro dis dru
而 D o w n 综 合 征 患 儿 也 可 因 甲 状 腺 功 能 减 退 、 肌 无 力 或 精 神 发 育 迟 缓 导 致 便 秘 ， 给 鉴 别 带 来 困 难 。	O B M M M M M E O O O O O B M M M M M E O B M E O B M M M M E O O B E O O O O O O O O O	dis sym sym sym sym
O z a w a 和 H a t t o r 已 分 别 从 H B V - G N 病 人 肾 组 织 中 洗 脱 并 找 到 抗 H B s A g 抗 体 和 抗 H B e A g 抗 体 ； 免 疫 电 镜 显 示 上 述 H B V 抗 原 与 免 疫 球 蛋 白 是 沉 积 在 肾 小 球 同 一 位 点 上 的 ， 这 些 结 果 均 支 持 H B V - G N 是 由 H B V 抗 原 成 分 引 起 的 一 种 免 疫 复 合 物 性 肾 炎 。	O O O O O O O O O O O O O O O O B M M M M E O O O O O O O O O O O B M M M M M M E O B M M M M M M E O B M M E O O O O B M E O O O B M M M E O O O O B M E O O O O O O O O O O O O O O B M M M M E O O O O O O O O O O O O O O B M M M M M M E O	dis bod bod equ mic bod bod dis dis
它 将 关 键 的 临 床 表 现 和 辅 助 检 查 按 顺 序 及 逻 辑 关 系 进 行 排 列 ， 形 成 流 程 表 。	O O O O O O O O O O B M M E O O O O O O O O O O O O O O O O O O O	pro
可 考 虑 进 行 骶 神 经 根 切 断 术 ， 切 断 骶 髓 反 射 弧 使 上 运 动 神 经 元 病 变 转 变 为 下 运 动 神 经 元 病 变 ， 由 此 产 生 一 无 反 射 性 膀 胱 ， 从 而 增 加 膀 胱 容 量 ， 降 低 膀 胱 内 压 力 以 减 少 对 肾 脏 的 威 胁 骶 神 经 根 切 断 术 后 ， 2 5 例 转 变 为 有 一 定 容 量 的 无 反 射 性 膀 胱 ， 2 3 例 能 满 意 地 排 空 膀 胱 ， 无 需 再 用 导 尿 管 。	O O O O O B M M M M M E O O O O O O O O O B M M M M M E O O O O B M M M M M M E O O O O O O B M M M M E O O O O O B E O O O O O B E O O O O O O O O O O O O B M M M M M E O O O O O O O O O O O O O O B M M M M E O O O O O O O O O O B E O O O O O B M E O	pro dis dis dis bod bod pro dis bod equ
3 ） 变 性 性 ： 包 括 神 经 棘 红 细 胞 病 ， 进 行 性 核 上 性 麻 痹 等 。	O O O O O O O O B M M M M M E O B M M M M M M E O O	dis sym
7 9 ‰ 下 降 至 0 . 6 1 ‰ ， 虽 低 于 其 他 发 展 中 国 家 ， 但 仍 明 显 高 于 西 方 发 达 国 家 ； 特 别 是 农 村 和 边 远 地 区 发 病 率 仍 高 ， 且 近 年 来 风 湿 热 发 病 率 有 回 升 趋 势 ， 值 得 重 视 。	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B M E O O O O O O O O O O O O O O	dis
（ 五 ） 神 经 系 统 中 枢 神 经 系 统 是 人 体 高 级 生 命 活 动 器 官 和 调 节 机 体 生 理 功 能 的 重 要 器 官 。	O O O B M M E B M M M M E O O O O O O O O O O O O O O O O O O O O O O O O O O	bod O bod
我 国 的 儿 童 国 家 免 疫 规 划 包 括 国 家 免 疫 规 划 疫 苗 （ 表 7 - 7 ） 和 省 级 增 加 的 免 疫 规 划 疫 苗 两 部 分 。	O O O O O O O O O O O O O O O O O O O B E O O O O O O O O O O O O O O O O O O O O O O	dru
肿 瘤 有 局 部 严 重 浸 润 的 倾 向 ， 沿 浆 膜 面 广 泛 扩 展 ， 儿 童 患 者 有 血 行 转 移 趋 向 ， 至 肺 、 脑 等 部 位 。	B E O O O O O O O O O O O O B E O O O O O O O O O O O O O O O O O O O S O S O O O O	dis bod bod bod
（ 2 ） 严 重 凝 血 因 子 缺 乏 症 患 儿 需 要 接 受 凝 血 因 子 替 代 治 疗 （ Ⅰ 级 ， A 水 平 证 据 ） 。	O O O O O B M M M M M E O O O O O O O O O O O O O O O O O O O O O O O O O	dis
需 与 脑 萎 缩 及 硬 脑 膜 下 积 液 脑 萎 缩 患 儿 头 围 不 大 或 更 小 些 ， 在 头 颅 C T 或 M R I 上 ， 呈 现 整 个 大 脑 脑 沟 普 遍 加 深 变 宽 ， 有 时 小 脑 沟 也 加 深 ， 脑 室 扩 大 ， 大 部 分 病 例 无 脑 前 部 纵 裂 池 增 宽 脑 纵 裂 池 增 宽 时 ， 整 个 纵 裂 池 均 宽 而 不 局 限 于 前 部 硬 脑 膜 下 积 液 多 由 于 脑 膜 炎 和 外 伤 引 起 ，	O O B M E O B M E M M E B M E O O O O O O O O O O O O B M M E O B M E O O O O O O B M M E M M M M M M M M M B M E M M M M B E M M M M M M M M M M M M M M M M E B M M E M M M M M M B M E M M M M M M M M E B M E O O O O O O B M E O B E O O O	dis bod sym O dis pro pro bod O O sym O O O O bod O O O O O O bod O O O O O bod O sym O bod O O bod dis dis
通 过 测 定 血 浆 中 丙 酮 酸 水 平 ， 计 算 乳 酸 与 丙 酮 酸 的 比 例 ， 能 对 这 一 类 疾 病 进 行 鉴 别 ， 比 例 正 常 （ ≤ 2 5 ） 提 示 丙 酮 酸 脱 氢 酶 （ P D H ） 或 葡 萄 糖 异 生 缺 陷 ， 比 例 升 高 （ ≥ 2 5 ） 提 示 丙 酮 酸 羧 化 酶 、 呼 吸 链 酶 缺 陷 或 线 粒 体 肌 病 。	O O B M M M M M M M M E O O O B E O B M E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B M M M M M E O O O O O O O O O O O O B M M M M M M M M M M M E O B M M M E O	ite bod bod dis dis dis
电 镜 观 察 肌 肉 细 胞 之 间 的 胶 原 纤 维 增 生 ， 干 扰 了 细 胞 之 间 的 紧 密 连 接 ， 阻 止 了 正 常 电 传 导 及 蠕 动 阻 止 了 正 常 电 传 导 及 蠕 动 。	B E O O B M M M M M M M M M M M M M M M M M M M M M M M M M M M M M M M M M M M M E O O O O O O O O O O O O	pro sym
心 房 间 的 交 通 可 能 会 自 动 闭 合 也 可 能 需 更 进 一 步 的 关 闭 治 疗 。	B E O O O O O O O O O O O O O O O O O O O O O O O O O	bod
C P C R 是 对 临 床 死 亡 及 前 期 采 取 的 心 、 肺 、 脑 功 能 抢 救 措 施 。	B M M E O O O O B E O O O O O O S O S O S O O O O O O O	pro sym bod bod bod
近 年 来 ， 已 证 明 N O 可 降 低 肺 血 管 阻 力 ， 这 提 示 在 F o n t a n 术 后 可 能 有 内 源 性 N O 生 成 减 少 ， 对 于 这 些 病 人 ， 应 通 过 治 疗 促 进 肺 动 脉 内 皮 细 胞 释 放 N O 。	O O O O O O O O O O O O B M M M E O O O O O B M M M M M E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	ite pro
由 于 阴 道 和 泌 尿 道 的 定 植 率 高 ， 故 生 殖 道 感 染 的 诊 断 困 难 。	O O B E O B M E O O O O O O O B M M M E O O O O O O	bod bod dis
（ 一 ） 稳 定 治 疗 稳 定 治 疗 措 施 包 括 优 化 呼 吸 管 理 、 控 制 体 循 环 高 血 压 、 防 治 癫 痫 发 作 和 针 对 颅 内 压 增 高 的 医 学 管 理 等 。	O O O B M M E O O O O O O O O B M M M M E O B M M M M M M E O B M M M M E O B M M M M M E O O O O O O O	pro pro pro pro pro
对 青 霉 素 耐 药 ， 可 选 择 氨 苄 西 林 、 氨 基 糖 苷 类 或 头 孢 类 抗 生 素 。	O B M E O O O O O O B M M E O B M M M E O B M M M M E O	dru dru dru dru
M R I ， S P E C T ， P E T ） 、 实 验 室 检 查 和 神 经 心 理 测 验 等 ， 虽 属 客 观 指 标 ， 但 这 些 检 查 仅 在 部 分 抽 动 障 碍 病 人 中 发 现 有 非 特 异 性 异 常 ， 只 能 作 为 诊 断 的 辅 助 依 据 ， 目 前 尚 未 找 到 一 种 特 异 性 的 诊 断 手 段 来 诊 断 本 病 。	B M E O B M M M E O B M E O O B M M M E O B M M M M E O O O O O O O O O O O O O O O O O O B M M E O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	pro pro pro pro pro dis
3 . 生 化 检 验 及 其 他 检 验 患 者 血 清 中 睾 酮 生 化 检 验 对 下 丘 脑 垂 体 反 馈 抑 制 减 弱 ， 垂 体 促 性 腺 激 素 黄 体 生 成 激 素 （ L H ） 及 促 卵 泡 生 长 激 素 （ F S H ） 水 平 L H 高 ， 血 清 睾 酮 水 平 较 正 常 为 低 ； 促 性 腺 激 素 释 放 激 素 （ L H R H ） 兴 奋 试 验 显 示 F S H 反 应 增 高 ， L H 反 应 正 常 ；	O O O O O O O O O O O O O B E O B E B M M E O B M M M E O O O O O O O B M M M M M E O O O O B E O O O O O B M M M M M E O B M E O O O B E O O B M M E O O O O O O O O B M M M E O O B E O B M M E O O O O O O O B M M M M M E O B M M M M E O	bod bod O pro bod bod bod bod bod bod bod bod bod bod sym sym
2 . 促 动 力 药 物 根 据 有 对 照 组 的 临 床 验 证 ， 现 已 肯 定 甲 氧 氯 普 胺 （ 胃 复 安 ） 、 多 潘 立 酮 （ 吗 丁 啉 ） 及 西 沙 比 利 对 消 除 功 能 性 消 化 不 良 诸 症 状 确 有 疗 效 。	O O B M M M E O O O O O O O O O O O O O O O O B M M M E O B M E O O B M M E O B M E O O B M M E O O O B M M M M M E O O O O O O O O	dru dru dru dru dru dru dis
